"","id_trabajador","edad","genero","nivel_educativo","num_hijos","tipo_cargo","capacitado","jornada","antiguedad","empresa"
"1847",1847,49,"masculino","tecnico",1,"operativo",0,"mixta",8,7
"1848",1848,49,"masculino","tecnico",1,"operativo",1,"diurna",7,60
"1849",1849,27,"femenino","tecnico",2,"operativo",0,"nocturna",11,104
"1850",1850,47,"masculino","maestria",2,"administrativo",1,"nocturna",12,37
"1851",1851,34,"femenino","bachiller",1,"operativo",1,"diurna",6,107
"1852",1852,83,"masculino","tecnico",1,"operativo",0,"mixta",4,117
"1853",1853,51,"masculino","tecnico",0,"operativo",1,"diurna",12,40
"1854",1854,53,"femenino","tecnico",0,"operativo",1,"diurna",12,9
"1855",1855,18,"femenino","tecnico",2,"operativo",0,"diurna",8,44
"1856",1856,20,"femenino","universitario",2,"operativo",1,"diurna",5,144
"1857",1857,25,"masculino","tecnico",0,"operativo",1,"diurna",8,86
"1858",1858,31,"femenino","universitario",2,"operativo",1,"nocturna",11,137
"1859",1859,31,"femenino","universitario",0,"operativo",0,"diurna",5,121
"1860",1860,50,"masculino","bachiller",0,"operativo",0,"diurna",6,42
"1861",1861,36,"femenino","bachiller",2,"operativo",1,"diurna",5,41
"1862",1862,36,"femenino","bachiller",1,"operativo",1,"diurna",7,85
"1863",1863,58,"femenino","bachiller",3,"operativo",0,"diurna",12,83
"1864",1864,18,"femenino","bachiller",2,"administrativo",0,"mixta",9,18
"1865",1865,39,"femenino","tecnico",3,"administrativo",1,"diurna",9,38
"1866",1866,53,"femenino","tecnico",0,"operativo",1,"diurna",12,46
"1867",1867,56,"masculino","bachiller",2,"operativo",1,"diurna",6,91
"1868",1868,37,"masculino","bachiller",2,"operativo",0,"diurna",9,59
"1869",1869,33,"femenino","tecnico",3,"operativo",1,"diurna",8,114
"1870",1870,37,"femenino","bachiller",0,"operativo",0,"diurna",13,148
"1871",1871,34,"femenino","bachiller",0,"administrativo",0,"mixta",2,83
"1872",1872,34,"femenino","bachiller",1,"administrativo",0,"nocturna",11,96
"1873",1873,20,"masculino","tecnico",0,"operativo",1,"nocturna",12,69
"1874",1874,37,"femenino","tecnico",2,"operativo",0,"mixta",7,148
"1875",1875,44,"masculino","universitario",2,"administrativo",0,"diurna",8,88
"1876",1876,32,"femenino","maestria",1,"administrativo",0,"diurna",9,134
"1877",1877,23,"femenino","bachiller",2,"operativo",1,"diurna",12,69
"1878",1878,18,"femenino","bachiller",0,"administrativo",0,"nocturna",11,40
"1879",1879,34,"femenino","tecnico",1,"operativo",1,"diurna",20,32
"1880",1880,66,"femenino","universitario",1,"operativo",0,"diurna",9,35
"1881",1881,32,"masculino","tecnico",0,"administrativo",0,"diurna",13,2
"1882",1882,30,"masculino","maestria",4,"administrativo",0,"diurna",12,50
"1883",1883,82,"femenino","tecnico",3,"operativo",0,"diurna",15,30
"1884",1884,18,"femenino","tecnico",5,"operativo",0,"nocturna",1,55
"1885",1885,42,"masculino","tecnico",3,"administrativo",1,"diurna",11,78
"1886",1886,50,"femenino","bachiller",0,"operativo",1,"mixta",11,58
"1887",1887,33,"masculino","bachiller",1,"operativo",0,"diurna",8,141
"1888",1888,58,"femenino","tecnico",1,"operativo",1,"diurna",15,105
"1889",1889,52,"masculino","tecnico",1,"operativo",1,"mixta",9,82
"1890",1890,41,"masculino","bachiller",2,"operativo",1,"diurna",15,98
"1891",1891,22,"masculino","tecnico",3,"operativo",1,"mixta",5,76
"1892",1892,45,"masculino","universitario",1,"administrativo",1,"nocturna",19,139
"1893",1893,35,"femenino","bachiller",3,"operativo",0,"diurna",12,117
"1894",1894,27,"masculino","tecnico",2,"operativo",0,"diurna",5,76
"1895",1895,42,"masculino","universitario",4,"operativo",0,"diurna",19,3
"1896",1896,49,"femenino","bachiller",3,"operativo",1,"nocturna",14,140
"1897",1897,39,"masculino","tecnico",0,"operativo",0,"diurna",11,113
"1898",1898,53,"masculino","bachiller",1,"operativo",0,"mixta",12,117
"1899",1899,18,"masculino","bachiller",0,"operativo",1,"diurna",4,148
"1900",1900,51,"femenino","tecnico",3,"operativo",0,"diurna",7,7
"1901",1901,31,"masculino","bachiller",1,"operativo",0,"nocturna",5,93
"1902",1902,44,"masculino","tecnico",2,"operativo",1,"diurna",7,60
"1903",1903,57,"masculino","tecnico",0,"operativo",0,"nocturna",10,43
"1904",1904,42,"masculino","bachiller",3,"administrativo",0,"mixta",8,67
"1905",1905,41,"femenino","bachiller",1,"administrativo",1,"mixta",13,17
"1906",1906,18,"masculino","bachiller",0,"operativo",1,"diurna",6,18
"1907",1907,22,"femenino","maestria",3,"administrativo",1,"mixta",9,20
"1908",1908,51,"femenino","tecnico",2,"operativo",1,"diurna",6,130
"1909",1909,19,"femenino","tecnico",0,"administrativo",1,"mixta",2,62
"1910",1910,38,"femenino","tecnico",0,"operativo",0,"diurna",7,114
"1911",1911,45,"femenino","universitario",1,"operativo",1,"mixta",10,23
"1912",1912,35,"masculino","universitario",3,"operativo",0,"nocturna",11,103
"1913",1913,27,"masculino","tecnico",2,"operativo",0,"mixta",12,18
"1914",1914,18,"femenino","tecnico",1,"administrativo",1,"diurna",12,14
"1915",1915,44,"masculino","universitario",2,"operativo",0,"diurna",12,145
"1916",1916,18,"femenino","especializacion",0,"administrativo",1,"nocturna",10,99
"1917",1917,26,"masculino","bachiller",0,"administrativo",1,"diurna",12,87
"1918",1918,38,"femenino","tecnico",0,"administrativo",1,"nocturna",16,45
"1919",1919,26,"masculino","tecnico",1,"operativo",0,"nocturna",11,139
"1920",1920,38,"femenino","tecnico",2,"operativo",1,"nocturna",4,14
"1921",1921,53,"femenino","bachiller",3,"operativo",0,"mixta",12,143
"1922",1922,40,"masculino","tecnico",3,"administrativo",1,"nocturna",4,62
"1923",1923,42,"femenino","bachiller",3,"operativo",0,"nocturna",17,98
"1924",1924,64,"femenino","bachiller",2,"administrativo",1,"diurna",11,52
"1925",1925,38,"masculino","tecnico",1,"operativo",0,"mixta",13,62
"1926",1926,44,"masculino","tecnico",2,"operativo",0,"diurna",13,91
"1927",1927,18,"femenino","bachiller",2,"operativo",1,"diurna",7,41
"1928",1928,40,"femenino","bachiller",1,"operativo",1,"mixta",8,119
"1929",1929,29,"masculino","bachiller",1,"administrativo",0,"mixta",10,37
"1930",1930,22,"femenino","tecnico",0,"operativo",1,"nocturna",14,140
"1931",1931,55,"masculino","bachiller",2,"operativo",0,"diurna",12,118
"1932",1932,40,"femenino","universitario",2,"administrativo",1,"mixta",8,26
"1933",1933,54,"femenino","tecnico",0,"administrativo",1,"diurna",6,137
"1934",1934,26,"masculino","bachiller",2,"operativo",0,"nocturna",12,132
"1935",1935,18,"masculino","tecnico",2,"operativo",1,"diurna",13,77
"1936",1936,42,"masculino","tecnico",1,"operativo",0,"diurna",10,117
"1937",1937,54,"masculino","tecnico",0,"operativo",0,"diurna",7,58
"1938",1938,78,"masculino","universitario",0,"operativo",1,"diurna",6,60
"1939",1939,53,"masculino","tecnico",2,"operativo",0,"nocturna",11,149
"1940",1940,56,"masculino","universitario",0,"administrativo",0,"mixta",3,144
"1941",1941,31,"femenino","maestria",2,"administrativo",1,"diurna",10,100
"1942",1942,45,"masculino","universitario",0,"operativo",1,"nocturna",13,149
"1943",1943,33,"femenino","tecnico",1,"operativo",1,"nocturna",8,127
"1944",1944,46,"femenino","universitario",0,"administrativo",1,"mixta",8,16
"1945",1945,22,"masculino","bachiller",0,"operativo",0,"mixta",13,8
"1946",1946,34,"masculino","tecnico",0,"operativo",0,"diurna",2,35
"1947",1947,18,"masculino","bachiller",2,"operativo",0,"mixta",16,6
"1948",1948,41,"femenino","bachiller",0,"operativo",0,"diurna",16,115
"1949",1949,47,"femenino","bachiller",0,"operativo",0,"mixta",17,132
"1950",1950,41,"masculino","tecnico",1,"administrativo",1,"diurna",13,119
"1951",1951,30,"femenino","bachiller",0,"operativo",0,"diurna",14,32
"1952",1952,36,"femenino","bachiller",1,"operativo",0,"mixta",7,80
"1953",1953,18,"femenino","bachiller",0,"operativo",1,"diurna",24,15
"1954",1954,37,"masculino","bachiller",0,"operativo",1,"diurna",10,24
"1955",1955,18,"masculino","tecnico",2,"operativo",1,"diurna",13,130
"1956",1956,40,"masculino","tecnico",0,"operativo",0,"nocturna",12,110
"1957",1957,66,"femenino","tecnico",5,"operativo",1,"diurna",15,109
"1958",1958,51,"masculino","bachiller",1,"administrativo",1,"diurna",14,138
"1959",1959,62,"femenino","tecnico",1,"operativo",0,"mixta",7,117
"1960",1960,60,"femenino","bachiller",3,"operativo",0,"nocturna",12,139
"1961",1961,35,"masculino","tecnico",2,"operativo",0,"diurna",8,94
"1962",1962,45,"masculino","tecnico",0,"operativo",1,"diurna",8,68
"1963",1963,18,"femenino","bachiller",1,"administrativo",0,"diurna",6,77
"1964",1964,53,"masculino","bachiller",2,"operativo",0,"diurna",15,74
"1965",1965,29,"masculino","bachiller",1,"administrativo",1,"diurna",11,143
"1966",1966,54,"femenino","especializacion",0,"administrativo",0,"diurna",14,74
"1967",1967,18,"masculino","tecnico",0,"administrativo",0,"nocturna",16,113
"1968",1968,57,"femenino","especializacion",1,"administrativo",0,"diurna",11,25
"1969",1969,32,"femenino","bachiller",1,"operativo",0,"diurna",4,123
"1970",1970,61,"masculino","bachiller",2,"operativo",1,"diurna",14,36
"1971",1971,40,"femenino","tecnico",1,"operativo",1,"diurna",8,96
"1972",1972,30,"femenino","universitario",0,"operativo",1,"mixta",10,39
"1973",1973,47,"femenino","bachiller",1,"operativo",1,"mixta",10,44
"1974",1974,39,"masculino","bachiller",0,"administrativo",0,"diurna",10,119
"1975",1975,31,"femenino","tecnico",0,"operativo",0,"diurna",14,41
"1976",1976,27,"masculino","bachiller",0,"operativo",0,"mixta",11,5
"1977",1977,76,"femenino","bachiller",1,"operativo",0,"mixta",10,31
"1978",1978,26,"femenino","bachiller",0,"operativo",0,"mixta",15,85
"1979",1979,48,"femenino","tecnico",4,"operativo",1,"nocturna",3,25
"1980",1980,37,"masculino","bachiller",2,"operativo",1,"diurna",19,110
"1981",1981,25,"masculino","bachiller",3,"operativo",0,"diurna",10,15
"1982",1982,19,"femenino","universitario",0,"operativo",1,"nocturna",9,45
"1983",1983,18,"femenino","universitario",1,"operativo",1,"diurna",9,82
"1984",1984,19,"masculino","bachiller",1,"operativo",0,"nocturna",3,141
"1985",1985,18,"femenino","universitario",0,"operativo",0,"diurna",3,121
"1986",1986,50,"femenino","bachiller",0,"operativo",1,"nocturna",13,68
"1987",1987,36,"masculino","tecnico",1,"operativo",1,"diurna",16,140
"1988",1988,70,"femenino","universitario",0,"operativo",1,"diurna",11,128
"1989",1989,49,"masculino","tecnico",0,"operativo",0,"mixta",12,138
"1990",1990,65,"masculino","tecnico",3,"operativo",0,"diurna",8,54
"1991",1991,48,"femenino","universitario",3,"operativo",1,"diurna",12,33
"1992",1992,53,"femenino","tecnico",0,"operativo",0,"diurna",8,1
"1993",1993,47,"masculino","bachiller",0,"administrativo",1,"mixta",8,55
"1994",1994,34,"femenino","bachiller",1,"administrativo",0,"diurna",17,113
"1995",1995,54,"femenino","tecnico",0,"operativo",0,"diurna",6,92
"1996",1996,40,"masculino","tecnico",0,"operativo",0,"nocturna",12,112
"1997",1997,56,"femenino","tecnico",3,"operativo",1,"diurna",14,51
"1998",1998,28,"masculino","bachiller",1,"operativo",1,"diurna",11,145
"1999",1999,55,"femenino","bachiller",2,"administrativo",0,"diurna",14,21
"2000",2000,35,"masculino","tecnico",4,"operativo",1,"diurna",8,140
"2001",2001,27,"femenino","universitario",2,"operativo",1,"nocturna",16,128
"2002",2002,18,"femenino","tecnico",1,"administrativo",0,"diurna",2,108
"2003",2003,64,"masculino","especializacion",0,"administrativo",0,"diurna",6,12
"2004",2004,48,"femenino","tecnico",3,"administrativo",0,"diurna",9,41
"2005",2005,39,"masculino","bachiller",0,"operativo",1,"diurna",13,75
"2006",2006,50,"femenino","bachiller",1,"operativo",0,"diurna",11,103
"2007",2007,41,"femenino","tecnico",0,"administrativo",0,"diurna",8,46
"2008",2008,20,"femenino","tecnico",1,"operativo",1,"nocturna",11,103
"2009",2009,18,"femenino","bachiller",2,"operativo",0,"diurna",9,127
"2010",2010,37,"masculino","bachiller",0,"operativo",0,"nocturna",8,81
"2011",2011,35,"masculino","universitario",0,"operativo",1,"diurna",6,25
"2012",2012,24,"masculino","bachiller",3,"operativo",1,"diurna",11,47
"2013",2013,46,"femenino","tecnico",0,"operativo",0,"nocturna",7,90
"2014",2014,35,"femenino","tecnico",1,"operativo",0,"diurna",16,42
"2015",2015,52,"masculino","bachiller",3,"administrativo",0,"mixta",19,24
"2016",2016,59,"femenino","tecnico",0,"operativo",0,"mixta",9,49
"2017",2017,31,"masculino","bachiller",0,"operativo",1,"nocturna",5,79
"2018",2018,27,"masculino","bachiller",4,"operativo",0,"mixta",10,75
"2019",2019,42,"masculino","tecnico",0,"operativo",0,"diurna",9,132
"2020",2020,61,"masculino","bachiller",0,"administrativo",0,"mixta",9,122
"2021",2021,18,"femenino","tecnico",2,"operativo",0,"diurna",15,17
"2022",2022,27,"femenino","bachiller",0,"operativo",1,"diurna",13,136
"2023",2023,29,"femenino","tecnico",2,"operativo",0,"diurna",13,62
"2024",2024,46,"femenino","tecnico",4,"operativo",0,"diurna",8,99
"2025",2025,76,"femenino","universitario",3,"operativo",0,"nocturna",8,86
"2026",2026,33,"masculino","bachiller",5,"operativo",0,"mixta",13,52
"2027",2027,34,"masculino","universitario",0,"operativo",1,"diurna",11,126
"2028",2028,18,"masculino","bachiller",2,"administrativo",1,"diurna",12,111
"2029",2029,24,"femenino","universitario",3,"operativo",0,"diurna",9,91
"2030",2030,52,"masculino","tecnico",1,"operativo",1,"diurna",7,21
"2031",2031,29,"femenino","tecnico",0,"operativo",0,"mixta",10,137
"2032",2032,33,"femenino","tecnico",1,"operativo",1,"diurna",9,56
"2033",2033,35,"femenino","tecnico",1,"administrativo",1,"diurna",17,78
"2034",2034,39,"masculino","tecnico",3,"operativo",1,"nocturna",11,129
"2035",2035,64,"masculino","bachiller",2,"operativo",1,"diurna",12,25
"2036",2036,59,"femenino","tecnico",1,"administrativo",0,"nocturna",9,32
"2037",2037,70,"femenino","maestria",1,"administrativo",0,"mixta",7,83
"2038",2038,18,"masculino","tecnico",2,"operativo",0,"nocturna",8,74
"2039",2039,33,"masculino","tecnico",0,"operativo",1,"diurna",11,144
"2040",2040,56,"femenino","bachiller",2,"administrativo",1,"diurna",11,53
"2041",2041,35,"femenino","tecnico",3,"operativo",0,"diurna",6,23
"2042",2042,45,"masculino","tecnico",3,"operativo",0,"diurna",8,140
"2043",2043,30,"femenino","tecnico",3,"operativo",0,"diurna",10,38
"2044",2044,18,"femenino","tecnico",0,"operativo",0,"mixta",10,128
"2045",2045,22,"femenino","bachiller",2,"operativo",0,"mixta",13,77
"2046",2046,68,"masculino","tecnico",1,"operativo",0,"diurna",8,130
"2047",2047,36,"femenino","tecnico",1,"administrativo",0,"diurna",10,111
"2048",2048,67,"femenino","tecnico",1,"operativo",0,"nocturna",13,108
"2049",2049,53,"femenino","tecnico",1,"operativo",0,"diurna",10,89
"2050",2050,51,"femenino","tecnico",1,"operativo",1,"diurna",7,139
"2051",2051,64,"masculino","tecnico",0,"operativo",1,"diurna",5,122
"2052",2052,18,"masculino","tecnico",0,"operativo",0,"mixta",5,82
"2053",2053,31,"masculino","bachiller",0,"operativo",1,"diurna",9,125
"2054",2054,35,"masculino","bachiller",1,"operativo",1,"diurna",8,116
"2055",2055,26,"masculino","tecnico",2,"operativo",1,"diurna",21,96
"2056",2056,36,"femenino","bachiller",2,"administrativo",0,"diurna",9,42
"2057",2057,18,"femenino","tecnico",0,"operativo",1,"diurna",17,101
"2058",2058,19,"femenino","tecnico",1,"administrativo",0,"diurna",10,97
"2059",2059,49,"femenino","tecnico",0,"operativo",0,"diurna",15,149
"2060",2060,44,"femenino","tecnico",3,"operativo",0,"nocturna",6,141
"2061",2061,60,"femenino","tecnico",4,"operativo",1,"nocturna",10,60
"2062",2062,35,"masculino","universitario",2,"operativo",0,"diurna",21,78
"2063",2063,34,"masculino","universitario",2,"operativo",0,"diurna",11,127
"2064",2064,34,"masculino","tecnico",1,"administrativo",0,"diurna",14,80
"2065",2065,26,"masculino","especializacion",0,"administrativo",0,"diurna",11,1
"2066",2066,44,"femenino","bachiller",1,"operativo",1,"diurna",12,10
"2067",2067,22,"masculino","tecnico",3,"operativo",0,"mixta",12,47
"2068",2068,47,"masculino","universitario",1,"administrativo",0,"nocturna",8,17
"2069",2069,37,"femenino","tecnico",1,"operativo",1,"diurna",8,122
"2070",2070,52,"masculino","tecnico",4,"operativo",0,"diurna",2,92
"2071",2071,59,"masculino","tecnico",3,"administrativo",1,"diurna",4,53
"2072",2072,34,"masculino","tecnico",1,"operativo",0,"mixta",9,72
"2073",2073,34,"femenino","bachiller",2,"operativo",0,"nocturna",15,130
"2074",2074,39,"masculino","bachiller",3,"administrativo",0,"mixta",7,68
"2075",2075,30,"masculino","tecnico",2,"operativo",0,"diurna",9,149
"2076",2076,64,"femenino","bachiller",1,"operativo",0,"diurna",9,86
"2077",2077,39,"femenino","tecnico",0,"operativo",1,"diurna",9,81
"2078",2078,53,"masculino","especializacion",4,"administrativo",0,"nocturna",12,82
"2079",2079,46,"masculino","maestria",1,"administrativo",1,"diurna",7,119
"2080",2080,61,"masculino","universitario",2,"operativo",0,"nocturna",16,52
"2081",2081,37,"masculino","bachiller",2,"operativo",0,"diurna",15,115
"2082",2082,18,"femenino","bachiller",1,"administrativo",0,"diurna",11,21
"2083",2083,49,"femenino","bachiller",1,"administrativo",0,"diurna",11,66
"2084",2084,24,"femenino","bachiller",2,"operativo",0,"diurna",13,100
"2085",2085,47,"masculino","bachiller",1,"operativo",0,"diurna",7,118
"2086",2086,25,"femenino","bachiller",4,"operativo",0,"diurna",10,106
"2087",2087,39,"femenino","tecnico",4,"administrativo",0,"diurna",12,9
"2088",2088,32,"masculino","bachiller",2,"operativo",1,"diurna",5,78
"2089",2089,36,"masculino","bachiller",4,"operativo",0,"diurna",13,114
"2090",2090,30,"femenino","tecnico",2,"administrativo",1,"nocturna",5,150
"2091",2091,25,"masculino","bachiller",1,"operativo",1,"diurna",11,135
"2092",2092,43,"masculino","tecnico",0,"operativo",1,"mixta",21,91
"2093",2093,22,"femenino","bachiller",2,"administrativo",0,"nocturna",7,87
"2094",2094,36,"femenino","tecnico",0,"operativo",1,"nocturna",11,41
"2095",2095,35,"femenino","tecnico",3,"operativo",0,"mixta",0,148
"2096",2096,30,"masculino","maestria",2,"administrativo",1,"diurna",7,22
"2097",2097,66,"masculino","especializacion",4,"administrativo",1,"diurna",0,66
"2098",2098,18,"femenino","tecnico",2,"administrativo",1,"mixta",9,5
"2099",2099,40,"femenino","universitario",1,"operativo",1,"nocturna",2,31
"2100",2100,22,"masculino","tecnico",1,"operativo",0,"diurna",7,43
"2101",2101,20,"masculino","bachiller",1,"operativo",0,"diurna",12,52
"2102",2102,39,"femenino","universitario",1,"operativo",0,"diurna",7,66
"2103",2103,73,"femenino","tecnico",4,"administrativo",1,"diurna",13,141
"2104",2104,61,"masculino","bachiller",1,"operativo",1,"mixta",9,123
